"pIC50","APC2D1_N_N","APC2D2_C_O","APC2D2_C_S","APC2D2_N_N","APC2D2_N_O","APC2D2_O_O","APC2D2_F_X","APC2D3_N_N","APC2D3_N_O","APC2D3_N_F","APC2D3_N_Cl","APC2D3_O_O","APC2D3_X_X","APC2D4_C_N","APC2D4_N_N","APC2D4_N_O","APC2D4_N_S","APC2D4_N_Cl","APC2D4_N_X","APC2D4_O_O","APC2D4_F_F","APC2D5_C_X","APC2D5_N_N","APC2D5_N_O","APC2D5_N_F","APC2D5_N_Cl","APC2D5_O_O","APC2D5_O_Cl","APC2D5_O_X","APC2D6_C_O","APC2D6_N_N","APC2D6_N_O","APC2D6_N_Cl","APC2D6_N_X","APC2D6_O_O","APC2D6_O_X","APC2D7_C_S","APC2D7_N_N","APC2D7_N_O","APC2D7_N_F","APC2D7_N_Cl","APC2D7_O_F","APC2D7_O_Cl","APC2D8_C_N","APC2D8_C_S","APC2D8_C_Cl","APC2D8_N_N","APC2D8_N_O","APC2D8_N_F","APC2D8_O_O","APC2D8_O_X","APC2D9_C_O","APC2D9_N_N","APC2D9_N_O","APC2D9_N_F","APC2D9_N_Cl","APC2D9_O_O","APC2D9_O_X","APC2D10_C_C","APC2D10_C_N","APC2D10_C_Cl","APC2D10_N_N","APC2D10_N_O","APC2D10_N_F","APC2D10_O_O","APC2D10_O_X"
6.48811663902113,0,3,2,1,0,1,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0
5.04440844959428,0,4,2,2,1,1,0,0,0,0,0,0,0,8,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,2,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,8,0,0,0,0,0,0,19,0,0,0,0,0,0,0
5.21896306137887,0,4,2,2,1,1,3,0,0,0,0,0,0,6,1,5,0,0,0,0,0,3,0,2,3,1,0,0,0,4,0,1,0,0,2,0,0,0,0,3,1,0,0,2,0,2,0,0,0,0,0,6,0,0,3,1,0,0,10,0,1,0,0,0,0,8
5.67551176669234,0,3,2,2,0,1,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0
6.05207638016827,0,3,2,1,0,1,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0
6.01367622294923,0,3,2,1,0,1,0,0,0,0,0,0,0,5,0,2,0,1,1,0,0,1,0,2,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,3,0,1,0,0,0,0,0
5.70180213289018,0,3,2,1,0,1,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0
5.86710023005552,0,3,2,1,0,1,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0
5.04220122507,0,3,2,1,0,1,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2
6.25026368443094,0,2,2,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0
5.71534371721148,0,2,2,1,0,0,3,0,0,0,0,0,0,7,0,1,0,0,0,0,0,3,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5.62967199222049,0,2,2,1,0,0,3,0,0,0,0,0,0,7,0,1,0,0,0,0,0,3,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4
5.41476493663422,0,2,2,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.43782613663535,0,2,2,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
7.74472749489669,0,3,2,1,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0
7.53760200210104,0,3,2,1,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0
6.34390179798717,0,3,2,1,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,22,1,0,0,0,0,0,0
6.50723961097316,0,5,2,1,0,1,0,0,0,2,0,0,0,7,0,2,0,0,0,0,1,4,0,2,2,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,2,0,3,2,0,0,1,0,0,4,3,0,0,0,0,0,0,18,1,0,0,1,0,0,0
7.60205999132796,1,7,0,1,1,0,0,1,3,2,0,1,0,13,0,0,0,0,1,0,1,9,0,2,0,0,0,0,0,6,0,0,0,4,0,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0
6.67778070526608,0,3,0,1,1,1,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,2,0,0,0,0
5.86012091359876,0,3,0,1,1,1,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,14,4,0,0,0,0,0,0
4.49485002168009,0,3,0,1,1,1,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,3,0,0,0,0,0,0,15,4,0,0,2,0,0,0
6.52287874528034,0,6,0,1,1,1,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,26,2,0,0,2,0,0,0
7.55284196865778,0,6,0,1,1,1,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,27,1,0,0,2,0,0,0
4.32790214206428,0,3,0,1,1,1,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,4,0,2,0,0,0,0,17,0,0,0,0,0,0,0
5.0087739243075,0,1,0,1,1,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0,0,0,0
5.10790539730952,0,1,0,1,1,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0,0,0,0
4.69897000433602,0,1,0,2,1,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,10,3,0,2,0,0,0,0
4.72124639904717,0,1,0,1,1,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,10,3,0,0,0,0,0,0
4.55284196865778,0,2,0,1,2,0,0,0,0,0,0,0,0,12,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,2,0,0,0,0,0,0,16,3,0,2,2,0,0,0
4.30102999566398,0,2,0,1,2,0,0,0,0,0,0,0,0,13,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,2,0,0,0,0,0,0,17,3,0,2,2,0,0,0
4.43179827593301,0,2,0,1,2,0,0,1,1,0,0,0,0,16,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,2,0,0,0,0,0,0,17,6,0,0,0,0,0,0
4.55284196865778,0,1,0,1,1,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,4,0,0,0,0,0,0
4.29242982390206,0,2,0,1,2,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,2,0,0,0,0,0,0,14,5,0,0,2,0,0,0
4.2518119729938,0,2,0,1,2,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,1,0,2,0,0,0,0
4.69897000433602,0,2,0,1,2,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,4,0,0,0,0,0,0
4.39794000867204,0,2,0,2,2,0,0,0,0,0,0,0,0,13,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,12,3,0,2,0,0,0,0
4.50863830616573,0,4,0,1,1,0,0,0,1,0,0,0,0,10,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,3,0,0,2,0,0,0
4.31875876262441,0,2,0,1,2,0,0,0,0,0,0,0,0,10,1,1,0,0,4,0,0,8,1,1,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,4,0,1,3,0,0,0,0,0,0,18,1,0,2,0,0,0,1
4.42021640338319,0,2,0,1,2,0,0,0,0,0,0,0,0,11,1,1,0,0,3,0,0,5,1,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,1,0,1,2,2,0,0,0,0,1,15,5,0,0,0,0,0,0
4.63827216398241,0,4,0,1,2,0,0,0,1,0,0,0,0,11,1,1,0,0,3,0,0,5,1,1,2,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,2,0,1,3,0,2,0,0,0,0,18,3,0,2,0,0,0,1
5.10237290870956,0,1,6,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
5.31425826139774,1,3,0,2,1,0,3,3,1,0,2,0,0,20,3,1,0,1,1,0,0,7,3,1,3,0,1,0,0,6,0,0,2,2,0,3,0,1,2,0,0,3,0,11,0,2,1,2,0,0,0,2,1,1,3,0,0,1,13,7,0,0,1,3,0,1
6.74957999769111,1,3,0,2,1,0,0,3,1,0,2,0,0,19,3,1,0,1,1,0,0,4,3,1,0,0,1,0,0,5,0,0,2,2,0,0,0,1,2,0,0,0,0,10,0,2,1,2,0,0,0,2,1,1,0,0,0,1,12,7,0,0,1,0,0,1
6.17005330405836,1,1,0,2,1,0,0,3,0,0,2,0,0,18,3,1,0,1,1,0,0,4,3,1,0,0,0,0,0,2,0,0,2,2,0,0,0,1,1,0,0,0,0,10,0,2,1,1,0,0,0,1,1,1,0,0,0,1,12,8,0,0,0,0,0,1
6.86582289242323,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0
5.80518051043796,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0
6.35981680807866,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
5.88272870434424,0,5,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0
5.48814336565776,0,6,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,2,0,4,0,0,0,0,0,0,0
5.28593861318585,0,6,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0
7.24336389175415,0,2,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,6,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
6.17639537164484,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,5,0,2,0,0,0,0,0,6,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
8.01322826573375,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
6.85698519974591,1,2,1,1,0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0
7.09151498112135,1,2,2,1,0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0
7.18045606445813,1,2,2,1,0,1,0,1,0,0,0,0,0,12,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,1,0,0,2,1,1,0,2,0,0,0,4,0,0,0,0,0,0,13,0,2,0,0,0,0,0
6.44855000202713,1,2,2,1,0,1,0,1,0,0,0,0,0,13,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,1,0,0,2,1,1,0,2,0,0,0,4,0,0,0,0,0,0,16,0,2,0,0,0,0,0
8.09691001300806,1,2,1,1,0,1,0,1,0,0,0,0,0,11,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,1,0,0,2,1,1,0,2,0,0,0,4,0,0,0,0,0,0,12,0,2,0,0,0,0,0
7.22914798835786,1,2,1,1,0,1,0,1,0,0,0,0,0,12,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,1,0,0,2,1,2,0,2,0,0,0,4,0,0,0,0,0,0,12,0,2,0,0,0,0,0
8.04575749056067,1,2,1,1,0,1,0,1,0,0,0,0,0,13,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,1,0,0,2,1,2,0,2,0,0,0,6,0,0,0,0,0,0,13,0,2,0,0,0,0,0
7.03151705144607,1,2,1,1,0,1,0,1,0,0,0,0,0,13,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,1,0,0,2,1,3,0,2,0,0,0,4,0,0,0,0,0,0,12,0,2,0,0,0,0,0
6.37161106994969,1,3,1,1,0,1,0,1,1,0,0,0,0,12,0,1,0,1,1,0,0,1,0,3,0,0,0,0,0,3,0,2,1,1,0,0,3,0,0,0,1,0,0,2,1,2,0,2,0,0,0,7,0,0,0,0,2,1,12,0,2,0,0,0,0,0
7.61978875828839,1,2,1,1,0,1,0,1,0,0,0,0,0,14,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,1,0,0,2,1,3,0,2,0,0,0,6,0,0,0,0,0,0,13,0,2,0,0,0,0,0
7.72124639904717,1,2,1,1,0,1,0,1,0,0,0,0,0,15,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,1,0,0,2,1,3,0,2,0,0,0,6,0,0,0,0,0,0,16,0,3,0,0,0,0,0
7.82390874094432,1,2,2,1,0,1,0,1,0,0,0,0,0,16,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,1,0,0,2,1,3,0,2,0,0,0,6,0,0,0,0,0,0,17,0,3,0,0,0,0,0
7.55284196865778,1,2,1,1,0,1,0,1,0,0,0,0,0,11,0,0,0,1,1,0,0,2,0,2,0,1,0,0,0,0,0,2,1,1,0,0,3,0,0,0,2,0,0,2,1,2,0,2,0,0,0,4,0,0,0,0,0,0,12,0,3,0,0,0,0,0
7.95860731484177,1,2,1,1,0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,2,1,1,0,2,0,0,0,4,0,0,0,0,0,0,12,0,1,0,0,0,0,0
7.06048074738138,1,2,1,1,0,1,3,1,0,0,0,0,0,11,0,0,0,1,1,0,0,7,0,2,0,0,0,0,0,0,0,2,1,1,0,6,3,0,0,3,1,0,0,2,1,1,0,2,3,0,0,4,0,0,0,0,0,0,14,0,2,0,0,3,0,0
8.09691001300806,1,2,1,1,0,1,0,1,0,0,0,0,0,11,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,1,0,0,2,1,1,0,2,0,0,0,4,0,0,0,0,0,0,14,0,2,0,0,0,0,0
8.69897000433602,1,2,1,1,0,1,0,1,0,0,0,0,0,11,0,0,0,1,1,0,0,2,0,2,0,0,0,0,2,0,0,2,1,2,0,0,3,0,0,1,1,0,0,2,1,1,0,2,0,0,0,4,0,0,1,0,0,0,12,0,2,0,0,0,0,0
7.85387196432176,1,2,2,1,0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0
6.39794000867204,0,2,0,1,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4.7594507517174,0,2,0,1,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.55284196865778,0,2,0,1,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
6.30102999566398,0,4,0,1,0,1,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,2,0,1,0,0,0,0,0,0,0
6.3767507096021,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
5,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0
5.09691001300806,0,2,0,1,0,1,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
4.76955107862173,0,2,0,1,0,1,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
4.88605664769316,0,2,0,1,0,1,0,0,0,0,0,0,0,4,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.88605664769316,0,2,0,0,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,1,1,1,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,1
4.90657831483777,0,2,0,0,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0
5.72124639904717,0,2,0,0,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,1,0,0,0,0,0,0
5.44369749923271,0,4,0,0,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,1,0,1,0
5.05060999335509,0,2,0,0,2,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,2,0,0,0,0,0,0
5.02227639471115,0,2,0,0,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,1,0,1
6.04095860767891,0,2,0,0,2,0,3,0,0,0,0,0,0,5,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,1,0,0,0,0,0,0
6.2518119729938,0,4,0,0,2,0,3,0,0,0,0,0,0,5,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,5,0,0,0,0,0,0,16,0,0,0,1,0,1,0
5.13076828026902,0,2,0,0,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,4,0,0,0,1,0,1,15,0,1,0,0,0,0,0
5.82390874094432,0,2,0,0,2,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,4,0,1,1,1,1,1,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,4,0,0,0,1,0,1,15,0,1,0,0,0,0,1
5.56863623584101,0,6,0,0,2,1,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,4,0,1,0,0,1,0,0,6,0,2,0,0,2,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,5,0,1,0,0,1,0,15,1,0,0,1,0,1,0
8.23882418684427,0,3,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.3045183235098,0,3,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0
7.77469071827414,0,3,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,6,0,0,0,0,0,0
